Date : 2024-04-02 14:33:22
Directory : /opt/lampp/htdocs/MitraPark/parts
Total : 1737 files,  -26738 codes, -159 comments, -6005 blanks, all -32902 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-rounded-edit.svg       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-rounded-error.svg      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-rounded-minus.svg      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-rounded-x.svg          | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-rounded.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-square-add.svg         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-square-check.svg       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-square-detail.svg      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-square-dots.svg        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-square-edit.svg        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-square-error.svg       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-square-minus.svg       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-square-x.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-square.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message-x.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-message.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-meteor.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-microchip.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-microphone-alt.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-microphone-off.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-microphone.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-minus-circle.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-minus-square.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-mobile-vibration.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-mobile.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-moon.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-mouse-alt.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-mouse.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-movie-play.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-movie.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-music.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-navigation.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-network-chart.svg              | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-news.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-no-entry.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-note.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-notepad.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-notification-off.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-notification.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-objects-horizontal-center.svg  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-objects-horizontal-left.svg    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-objects-horizontal-right.svg   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-objects-vertical-bottom.svg    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-objects-vertical-center.svg    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-objects-vertical-top.svg       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-offer.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-package.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-paint-roll.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-paint.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-palette.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-paper-plane.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-parking.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-party.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-paste.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pear.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pen.svg                        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pencil.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-phone-call.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-phone-incoming.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-phone-off.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-phone-outgoing.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-phone.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-photo-album.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-piano.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pie-chart-alt-2.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pie-chart-alt.svg              | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pie-chart.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pin.svg                        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pizza.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-plane-alt.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-plane-land.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-plane-take-off.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-plane.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-planet.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-playlist.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-plug.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-plus-circle.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-plus-square.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pointer.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-polygon.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-popsicle.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-printer.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-purchase-tag-alt.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-purchase-tag.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-pyramid.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-quote-alt-left.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-quote-alt-right.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-quote-left.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-quote-right.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-quote-single-left.svg          | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-quote-single-right.svg         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-radiation.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-radio.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-receipt.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-rectangle.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-registered.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-rename.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-report.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-rewind-circle.svg              | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-right-arrow-alt.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-right-arrow-circle.svg         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-right-arrow-square.svg         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-right-arrow.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-right-down-arrow-circle.svg    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-right-top-arrow-circle.svg     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-rocket.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-ruler.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-sad.svg                        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-save.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-school.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-search-alt-2.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-search.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-select-multiple.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-send.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-server.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shapes.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-share-alt.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-share.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shield-alt-2.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shield-minus.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shield-plus.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shield-x.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shield.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-ship.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shocked.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shopping-bag-alt.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shopping-bag.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shopping-bags.svg              | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-show.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-shower.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-skip-next-circle.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-skip-previous-circle.svg       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-skull.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-sleepy.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-slideshow.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-smile.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-sort-alt.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-spa.svg                        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-speaker.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-spray-can.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-spreadsheet.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-square-rounded.svg             | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-square.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-star-half.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-star.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-sticker.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-stopwatch.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-store-alt.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-store.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-sun.svg                        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-sushi.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-t-shirt.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tachometer.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tag-alt.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tag-x.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tag.svg                        | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-taxi.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tennis-ball.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-terminal.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-thermometer.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-time-five.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-time.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-timer.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tired.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-to-top.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-toggle-left.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-toggle-right.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tone.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-torch.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-traffic-barrier.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-traffic-cone.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-traffic.svg                    | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-train.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-trash-alt.svg                  | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-trash.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tree-alt.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tree.svg                       | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-trophy.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-truck.svg                      | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-tv.svg                         | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-universal-access.svg           | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-up-arrow-alt.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-up-arrow-circle.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-up-arrow-square.svg            | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-up-arrow.svg                   | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-upside-down.svg                | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-upvote.svg                     | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-account.svg               | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-badge.svg                 | XML        |         -1 |          0 |          0 |         -1 |
| /opt/lampp/htdocs/MitraPark/assets/css/boxicons/svg/solid/bxs-user-check.svg                 | XML        |         -1 |          0 |          0 |         -1 |
